CustomerID,FullName,Gender,Region,CustomerSegment,SignupDate
C11340,Natalie Juarez,Female,Midwest,Returning,2025-06-16
C11341,Brent Anderson,Male,Southeast,Loyalty,2024-07-30
C11342,Crystal Trevino,Female,Midwest,Returning,2023-10-21
C11343,Shawn Ortiz,Male,West,Loyalty,2023-06-05
C11344,Jenna Clarke,Non-binary,Southeast,Returning,2024-12-24
C11345,Autumn Smith,Female,West,Loyalty,2025-04-15
C11346,Melissa Stewart,Female,Online-only,New,2024-02-13
C11347,Eric Pearson,Non-binary,Northeast,New,2023-09-08
C11348,Melissa Henderson,Non-binary,Midwest,Returning,2024-02-18
C11349,Desiree Becker,Female,Southeast,Returning,2025-09-09
C11350,Jennifer Bowers,Female,Northeast,Loyalty,2024-08-07
C11351,Mitchell Peters,Non-binary,Northeast,New,2023-09-08
C11352,Kristopher Cooper,Non-binary,West,New,2025-06-29
C11353,Noah Wyatt,Male,West,Returning,2025-04-22
C11354,Nicole Griffin,Female,Online-only,Loyalty,2025-06-19
C11355,Evan Lewis,Non-binary,Midwest,Returning,2024-04-09
C11356,Gina Pierce,Female,West,New,2025-06-16
C11357,Michael Martin,Male,West,Returning,2026-07-12
C11358,Abigail Davis,Female,Southeast,Returning,2023-04-03
C11359,Timothy Graham,Male,Northeast,Returning,2022-12-05
C11360,Daniel Miller,Male,Southeast,Returning,2022-10-28
C11361,Patrick Joyce,Non-binary,West,Returning,2025-02-15
C11362,Joseph Dawson,Male,Midwest,Returning,2025-01-22
C11363,Theresa Wilkins,Female,Online-only,New,2025-03-25
C11364,Jessica Harris,Female,Southeast,New,2025-04-19
C11365,Robert Mitchell,Male,Southeast,Returning,2022-10-22
C11366,Linda Black,Female,Online-only,Returning,2023-08-07
C11367,Caroline Johnson,Female,West,Returning,2023-08-18
C11368,April Moore,Female,Northeast,Returning,2026-08-28
C11369,Penny Gomez,Female,Online-only,New,2024-04-01
C11370,Brenda Holmes,Non-binary,Northeast,Returning,2025-08-13
C11371,Andrea Davis,Female,West,Loyalty,2023-10-23
C11372,Maria Herman,Non-binary,West,Loyalty,2024-01-24
C11373,Sylvia Hill,Non-binary,Southeast,Returning,2025-02-04
C11374,Cheyenne Spears,Female,Midwest,Returning,2024-12-20
C11375,Jose Russell,Non-binary,Midwest,Loyalty,2023-02-05
C11376,Andrea Phillips,Female,Southeast,Loyalty,2026-06-16
C11377,Leah Frye,Non-binary,West,Returning,2026-03-05
C11378,Robert Andrews,Male,Midwest,New,2025-06-12
C11379,Tracy Hart,Female,Midwest,Returning,2025-10-01
C11380,Katherine Ali,Non-binary,West,Loyalty,2024-07-03
C11381,Joe Matthews,Male,Midwest,New,2022-10-12
C11382,Darren Jones,Non-binary,West,Loyalty,2025-03-16
C11383,Zachary Rhodes,Male,Online-only,New,2023-08-04
C11384,Ethan Moses,Male,Southeast,New,2024-09-26
C11385,Adam Collier,Male,Northeast,New,2023-08-31
C11386,Anna Nunez,Female,Southeast,Loyalty,2025-12-14
C11387,Angela Velazquez,Female,Northeast,Returning,2024-07-29
C11388,Heather Shannon,Female,West,Returning,2023-09-30
C11389,Theresa Vega,Female,West,New,2026-04-23
C11390,Victor Gonzalez,Non-binary,Midwest,Returning,2025-08-11
C11391,Shane Clark,Male,Southeast,Returning,2023-06-26
C11392,Danielle Montgomery,Female,Midwest,Returning,2023-04-18
C11393,Brian Mora,Male,Midwest,Returning,2025-05-16
C11394,Mary Austin,Female,Midwest,Returning,2025-09-22
C11395,Amber Williams,Non-binary,Northeast,Loyalty,2024-08-07
C11396,Marc Vasquez,Male,Northeast,New,2026-08-11
C11397,Stephanie Melton,Female,Northeast,New,2024-08-19
C11398,Victoria Moon,Female,Midwest,Loyalty,2023-10-17
C11399,Daniel Ray,Male,Southeast,Returning,2022-11-21
C11400,Rebecca Mendoza,Female,Midwest,Returning,2024-10-31
C11401,Jonathan Long,Male,Midwest,Returning,2025-06-01
C11402,Christopher Bray,Male,Northeast,New,2025-06-18
C11403,Steve Norris,Non-binary,Midwest,New,2022-09-20
C11404,Jason Carpenter,Non-binary,Northeast,Returning,2023-12-22
C11405,Lisa Green,Female,Northeast,Loyalty,2024-11-11
C11406,Joel Ruiz,Non-binary,Online-only,Returning,2025-02-14
C11407,Michael Jimenez,Non-binary,West,Loyalty,2023-07-07
C11408,Mercedes Watson,Female,Online-only,New,2026-02-01
C11409,Joshua White,Non-binary,Online-only,Loyalty,2023-03-13
C11410,Kenneth Perez,Male,Northeast,Returning,2023-01-26
C11411,Devin Young,Male,West,Loyalty,2024-05-26
C11412,James Thomas,Male,West,Returning,2026-07-04
C11413,Chase Shaffer,Male,West,Returning,2023-05-18
C11414,Jonathan Cowan,Male,Midwest,New,2026-01-25
C11415,Jose Le,Male,Southeast,New,2025-10-23
C11416,Elijah Hart,Male,Midwest,Loyalty,2024-12-10
C11417,James Vaughn,Male,West,Returning,2022-11-29
C11418,Robert Woods,Male,Midwest,Returning,2025-03-10
C11419,Joanna Cook,Female,Online-only,Returning,2024-02-12
C11420,Kristina Frederick,Female,Northeast,Returning,2023-09-14
C11421,Andrew Martinez,Non-binary,Midwest,New,2026-02-20
C11422,Victor Gonzalez,Male,Midwest,Returning,2024-12-21
C11423,Mariah Thompson,Female,West,Returning,2025-10-16
C11424,Henry Nunez,Male,West,Returning,2024-08-14
C11425,Jill Preston,Non-binary,West,Loyalty,2024-03-12
C11426,Justin Welch,Non-binary,Northeast,New,2023-04-02
C11427,Christopher Morton,Male,West,Loyalty,2024-01-08
C11428,Lynn Duncan,Female,Southeast,Loyalty,2026-01-24
C11429,Benjamin Martin,Male,Southeast,New,2023-08-02
C11430,Emily Carter,Female,Midwest,New,2023-09-28
C11431,Maria Nelson,Female,Southeast,New,2024-06-13
C11432,Shari Cox,Female,Southeast,New,2025-01-06
C11433,Vincent Gutierrez,Male,West,New,2023-05-29
C11434,Andrew Luna,Non-binary,Midwest,Returning,2025-04-26
C11435,Teresa Haynes,Female,Online-only,Returning,2022-12-28
C11436,Christopher Garcia,Male,Southeast,Loyalty,2022-12-05
C11437,Shawn Kelley,Male,Northeast,Returning,2022-10-11
C11438,James Hubbard,Male,Southeast,Returning,2023-01-02
C11439,Deborah Moore,Female,West,Returning,2025-04-16
C11440,Stephen Parker,Male,Online-only,Returning,2023-08-30
C11441,Duane Sims,Male,Midwest,Returning,2023-03-13
C11442,Ryan Johnson,Male,Northeast,Returning,2025-04-28
C11443,Shannon Nguyen,Female,West,Returning,2024-07-29
C11444,Vanessa Fernandez,Female,Northeast,Loyalty,2023-10-05
C11445,Jill Montes,Female,West,Loyalty,2025-06-17
C11446,Christopher Harper,Male,Online-only,Returning,2025-03-12
C11447,Madison Elliott,Female,Southeast,Returning,2024-10-06
C11448,Danielle Collins,Non-binary,Northeast,Returning,2024-01-22
C11449,Joshua Ballard,Male,West,Returning,2024-06-09
C11450,Michael Green,Non-binary,Northeast,Loyalty,2023-11-20
C11451,Aaron Ochoa,Male,West,Returning,2026-01-23
C11452,Gregg Harrison,Male,Online-only,Loyalty,2022-09-15
C11453,Sandra Arroyo,Non-binary,Southeast,New,2024-07-30
C11454,Albert Jordan,Non-binary,Midwest,Returning,2023-11-04
C11455,Jerry Smith,Non-binary,Northeast,New,2024-03-01
C11456,Jason Castro,Male,West,Loyalty,2024-04-01
C11457,Carla Mclaughlin,Female,Online-only,Loyalty,2024-03-24
C11458,Jamie Baker,Female,West,Returning,2024-05-11
C11459,David Duran,Male,Midwest,Returning,2026-04-23
C11460,Rhonda Cohen,Female,Online-only,Returning,2023-10-23
C11461,Julia Lamb,Non-binary,Online-only,Returning,2024-04-27
C11462,Sarah White,Female,Southeast,Loyalty,2023-10-30
C11463,Mark Williamson,Male,Online-only,Returning,2023-10-05
C11464,Lisa Lopez,Female,Northeast,Returning,2022-10-01
C11465,Brandon Nichols,Non-binary,Northeast,Returning,2023-06-01
C11466,Ashley Adams,Female,West,Loyalty,2025-07-13
C11467,Jessica Hall,Non-binary,West,Returning,2023-04-10
C11468,Johnny Peterson,Male,Online-only,Returning,2023-12-01
C11469,Robert Bolton,Male,West,Loyalty,2024-07-10
C11470,Rick Rivera,Male,West,Loyalty,2026-01-16
C11471,Tiffany Brown,Female,Midwest,New,2025-10-09
C11472,Benjamin Harrison,Male,West,Loyalty,2023-06-10
C11473,Ryan Roth,Male,West,Returning,2025-12-25
C11474,Barbara Tate,Female,Midwest,New,2023-09-01
C11475,Patricia Ramos,Female,Southeast,New,2025-08-14
C11476,Amanda Murray,Female,Northeast,Loyalty,2025-10-02
C11477,Joseph Hendrix,Male,Southeast,New,2024-07-24
C11478,Erin Collins,Non-binary,Southeast,Loyalty,2023-12-18
C11479,Mark Williams,Male,Midwest,New,2026-06-02
C11480,Joseph King,Male,Online-only,New,2025-03-23
C11481,Cristian Clay,Male,West,Loyalty,2026-02-14
C11482,Claudia Rodriguez,Female,Northeast,New,2025-03-15
C11483,Erika Jackson,Female,West,Returning,2023-10-11
C11484,David Mccormick,Non-binary,Northeast,Loyalty,2022-09-16
C11485,Amanda Logan,Female,West,Returning,2024-07-27
C11486,Linda Watson,Female,Midwest,Loyalty,2023-01-11
C11487,Eric Davis,Non-binary,Online-only,Returning,2025-02-22
C11488,Sarah Shea,Non-binary,Southeast,New,2025-03-03
C11489,Brian Newman,Non-binary,Northeast,Returning,2025-06-22
C11490,Rick Martinez,Male,Midwest,Returning,2023-08-08
C11491,Tina Kramer,Non-binary,Southeast,Loyalty,2025-09-11
C11492,Robert Gonzales,Male,Midwest,New,2023-06-11
C11493,Hannah Howard,Non-binary,Midwest,Returning,2023-03-18
C11494,Stephanie Washington,Female,West,Returning,2024-06-02
C11495,Elizabeth Terry,Female,Southeast,Returning,2023-06-07
C11496,Chelsea Bailey,Female,Northeast,New,2025-08-07
C11497,Denise Guerra,Female,Midwest,Returning,2026-04-30
C11498,Kristen Jones,Female,Northeast,Returning,2023-04-17
C11499,Edward Baker,Male,West,Returning,2024-02-20
C11500,Aaron Little,Male,Southeast,New,2024-03-09
C11501,Cody Smith,Male,Online-only,Returning,2026-02-04
C11502,Patty Allen,Female,West,Loyalty,2025-07-21
C11503,Dominique Ryan,Non-binary,Midwest,Returning,2024-03-21
C11504,Joseph Jimenez,Male,West,Returning,2024-11-16
C11505,Louis Morris,Male,West,New,2025-03-26
C11506,Brian Mills,Male,Northeast,Loyalty,2022-12-09
C11507,Mary Anderson,Non-binary,Midwest,Returning,2026-03-01
C11508,Dale Washington,Male,Southeast,Returning,2023-01-25
C11509,Ashley Huff,Non-binary,Northeast,New,2025-04-20
C11510,Joseph Miles,Male,Northeast,Loyalty,2023-09-11
C11511,Jacob Obrien,Male,West,New,2022-12-15
C11512,Tara Clark,Female,Southeast,Returning,2024-08-20
C11513,Pamela Miller,Non-binary,Online-only,New,2025-11-15
C11514,Amy Grant,Female,Southeast,Returning,2026-06-03
C11515,Robert Wood,Non-binary,Northeast,Returning,2025-07-03
C11516,Madison Baker,Non-binary,Northeast,Loyalty,2022-11-01
C11517,Andrea Torres,Female,Southeast,Returning,2026-06-13
C11518,Tyler Davis,Male,Online-only,Returning,2025-07-27
C11519,Kim Lopez,Female,Midwest,Loyalty,2024-10-10
C11520,David Garrett,Male,West,Loyalty,2023-05-22
C11521,Paul Perry,Male,West,Returning,2023-02-04
C11522,Margaret Howard,Female,Northeast,Returning,2024-07-03
C11523,Mary Andrade,Female,Southeast,Returning,2023-05-04
C11524,Catherine Morales,Female,Midwest,Returning,2024-01-08
C11525,Christopher Murillo,Male,West,Loyalty,2024-06-10
C11526,Michael Edwards,Non-binary,Midwest,Returning,2026-08-20
C11527,Frederick Watson,Male,Northeast,New,2025-09-22
C11528,Jeffrey Swanson,Male,West,Loyalty,2025-02-07
C11529,Kristine Lewis,Female,Northeast,Returning,2025-09-24
C11530,Tammy King,Female,Northeast,Loyalty,2026-07-08
C11531,Seth Sanders,Non-binary,Northeast,Loyalty,2025-07-29
C11532,Tonya Larson,Non-binary,West,New,2024-09-27
C11533,Wendy Turner,Female,West,New,2023-11-15
C11534,Daniel Foley,Male,Southeast,New,2022-10-04
C11535,Samantha Norris,Female,Midwest,New,2023-10-10
C11536,Angela Hawkins,Non-binary,West,New,2026-05-16
C11537,Brittney Johnson,Female,Online-only,Returning,2024-02-04
C11538,Charles Richardson,Male,Midwest,Loyalty,2024-12-30
C11539,Crystal Shepherd,Female,Midwest,New,2023-01-15
C11540,Ricardo Hardin,Non-binary,Northeast,Returning,2025-08-10
C11541,Jennifer Mcguire,Non-binary,Midwest,Returning,2023-05-13
C11542,Margaret Norris,Non-binary,Southeast,Returning,2024-12-22
C11543,Rebecca Larson,Non-binary,Southeast,New,2023-11-15
C11544,Monica Johnston,Female,Southeast,New,2022-12-26
C11545,Amy Wise,Female,Northeast,Returning,2024-01-23
C11546,Robert Butler,Male,Southeast,Returning,2026-02-21
C11547,Sheila Perez,Female,West,Returning,2025-04-13
C11548,Lance Smith,Male,Southeast,Loyalty,2025-10-12
C11549,Janet Torres,Female,Midwest,Loyalty,2022-11-02
C11550,Amber Hernandez,Non-binary,Southeast,Returning,2024-09-05
C11551,Jeffrey Williams,Non-binary,Midwest,New,2025-08-06
C11552,James Griffin,Male,West,New,2025-01-18
C11553,Kathy Walker,Female,Midwest,New,2023-10-31
C11554,Phillip Anderson,Non-binary,West,Returning,2023-01-01
C11555,Laura Williams,Female,West,Returning,2024-04-07
C11556,Angela Shaw,Female,Southeast,Loyalty,2025-10-06
C11557,Carlos Taylor,Male,Northeast,New,2024-11-27
C11558,John Pearson,Male,West,New,2023-06-16
C11559,Christina Fitzgerald,Non-binary,Midwest,Returning,2023-08-28
C11560,Benjamin Frank,Male,Northeast,Returning,2023-12-19
C11561,Thomas Davis,Male,Online-only,Returning,2025-05-10
C11562,Jay Bailey,Male,West,Returning,2023-12-15
C11563,Kirk Johnson,Male,Northeast,New,2023-11-22
C11564,William Jensen,Male,Southeast,Returning,2026-08-18
C11565,Jeremy Thomas,Male,Online-only,Returning,2022-11-07
C11566,Sabrina Gonzalez,Female,Southeast,Loyalty,2024-03-01
C11567,Peter Farrell,Male,Northeast,Loyalty,2023-02-14
C11568,Amy Rush,Female,Midwest,New,2026-05-18
C11569,Sheila Wilkins,Female,West,Loyalty,2022-09-23
C11570,Melissa Rodriguez,Female,Online-only,Returning,2024-06-21
C11571,Alexander Clark,Male,West,Returning,2024-10-27
C11572,Christina Mills,Female,Northeast,Returning,2023-09-15
C11573,Karen Blair,Female,Midwest,Loyalty,2023-03-28
C11574,Michael Smith,Male,Southeast,Loyalty,2025-01-01
C11575,Mary Williams,Female,Northeast,Returning,2023-05-09
C11576,Justin Mccormick,Non-binary,Midwest,New,2025-02-21
C11577,Amy Pena,Female,Northeast,Loyalty,2022-09-15
C11578,James Nelson,Male,Online-only,New,2026-01-29
C11579,Matthew Lin,Male,Southeast,New,2022-09-30
C11580,Sharon Banks,Female,Midwest,Returning,2023-08-06
C11581,James Bray,Male,Northeast,New,2023-01-26
C11582,Ethan Delacruz,Male,West,New,2024-10-18
C11583,Charlotte Mason,Female,Southeast,Returning,2024-07-02
C11584,Sara Smith,Non-binary,Southeast,Loyalty,2023-08-30
C11585,Kendra Cook,Female,Northeast,Returning,2024-03-30
C11586,Eric Reed,Non-binary,West,New,2024-01-29
C11587,Mario Young,Male,Southeast,Returning,2026-08-01
C11588,Kathryn Cain,Female,West,Returning,2025-03-04
C11589,Shawn Zamora,Male,Northeast,Returning,2025-12-05
C11590,Allen Peters,Male,Southeast,New,2023-10-17
C11591,Christian Prince,Male,Midwest,Returning,2025-04-19
C11592,Brandon Reyes,Male,Northeast,New,2026-07-06
C11593,Lisa Garrett,Female,Southeast,Returning,2023-08-01
C11594,John Hernandez,Non-binary,Online-only,Returning,2026-07-20
C11595,Susan Murphy,Female,Midwest,Returning,2024-11-02
C11596,Christine Taylor,Female,Midwest,Returning,2024-11-01
C11597,Lauren Huffman,Non-binary,Southeast,New,2023-11-28
C11598,Michele Mills,Female,West,Returning,2023-03-19
C11599,Wendy Daugherty,Non-binary,Southeast,Returning,2023-04-02
C11600,Sarah Stark,Non-binary,West,New,2023-12-10
C11601,Justin Fry,Male,West,New,2023-02-22
C11602,Emily Hobbs,Female,Southeast,Returning,2025-07-30
C11603,Pamela Beard,Female,Northeast,Returning,2024-04-29
C11604,Jennifer Ramos,Female,West,New,2026-05-28
C11605,Stephanie Mahoney,Female,Northeast,Returning,2023-10-07
C11606,Peggy Rodriguez,Female,Northeast,Returning,2023-05-30
C11607,Phillip Salazar,Male,West,Returning,2023-09-27
C11608,Ashley Hall,Non-binary,Southeast,Returning,2023-08-07
C11609,Grace Howard,Non-binary,West,New,2025-06-03
C11610,John Shaw,Male,West,Loyalty,2025-02-01
C11611,Michelle Brooks,Female,Midwest,Returning,2026-01-29
C11612,Katherine Taylor,Female,Midwest,Loyalty,2023-06-12
C11613,Andrew Duran,Male,West,Loyalty,2022-09-24
C11614,Debra Gutierrez,Female,West,New,2025-08-21
C11615,Virginia Todd,Female,West,Loyalty,2022-12-08
C11616,Tammy Duke,Female,Online-only,Loyalty,2026-02-20
C11617,Katherine Nguyen,Female,Northeast,New,2024-07-02
C11618,David Sullivan,Male,Northeast,Returning,2022-11-03
C11619,Nicolas James,Male,Midwest,Loyalty,2023-12-03
C11620,Cheryl Newton,Non-binary,West,Returning,2025-01-16
C11621,Kelly Liu,Female,West,Returning,2025-10-25
C11622,Joseph Hayes,Male,West,Returning,2025-12-23
C11623,Amanda Forbes,Female,Northeast,New,2024-09-29
C11624,James Moss,Male,Midwest,Returning,2024-11-25
C11625,Zachary Mccoy,Non-binary,Online-only,Returning,2022-11-13
C11626,Doris Sanders,Female,Online-only,Returning,2023-11-21
C11627,Samantha Murray,Female,West,Returning,2024-05-11
C11628,Louis Brown,Male,West,Returning,2024-09-26
C11629,Charles Gallegos,Male,Midwest,New,2024-06-23
C11630,Jennifer Wilson,Non-binary,Online-only,New,2025-10-13
C11631,Todd Horton,Male,Midwest,Returning,2023-03-19
C11632,Jennifer Hayes,Female,Online-only,Returning,2023-05-22
C11633,Brittany Marquez,Non-binary,Northeast,Loyalty,2023-06-24
C11634,Jordan Wright,Female,Southeast,New,2025-06-08
C11635,Susan Hogan,Female,Northeast,Loyalty,2025-07-17
C11636,Becky Wilson,Female,Online-only,Returning,2024-06-20
C11637,Michael Mills,Non-binary,Online-only,New,2024-03-16
C11638,Raven Hunt,Female,Midwest,New,2026-06-20
C11639,Jamie James,Female,Southeast,Returning,2025-09-28
C11640,Thomas Cunningham,Male,Southeast,Returning,2025-04-22
C11641,Edward Melton,Non-binary,Southeast,Loyalty,2023-05-22
C11642,Michelle Barnes,Female,West,Loyalty,2023-11-28
C11643,Randy Griffin,Male,Midwest,Loyalty,2025-03-05
C11644,David Anderson,Non-binary,West,New,2023-06-26
C11645,Lisa King,Female,Northeast,Loyalty,2024-07-03
C11646,Scott Stephens,Male,Northeast,New,2022-09-11
C11647,Sonya Young,Female,Southeast,Loyalty,2025-01-09
C11648,John Ortiz,Male,Online-only,New,2022-12-27
C11649,Kyle Sanchez,Male,West,Loyalty,2024-11-10
C11650,Lisa Grant,Female,West,Returning,2025-12-20
C11651,Amber Hernandez,Female,Southeast,New,2025-04-13
C11652,Benjamin Nash,Non-binary,Midwest,Returning,2025-05-03
C11653,Ryan Evans,Male,Northeast,Returning,2026-05-08
C11654,Anthony Butler,Male,Online-only,Loyalty,2023-05-21
C11655,Emily Carr,Non-binary,Midwest,New,2025-06-08
C11656,Linda Cobb,Female,West,New,2023-05-20
C11657,Jordan Riley,Female,Northeast,Returning,2026-05-24
C11658,Anna Evans,Female,Midwest,New,2024-02-23
C11659,James Jones,Male,Midwest,Loyalty,2024-05-18
C11660,Joshua Carter,Male,West,Returning,2023-03-18
C11661,Michael Hill,Male,Midwest,Returning,2024-10-11
C11662,Joseph Dominguez,Male,Midwest,Loyalty,2025-02-12
C11663,Daniel Blair,Non-binary,Southeast,New,2025-03-09
C11664,William Webb,Male,Southeast,Loyalty,2025-06-04
C11665,Taylor Andersen,Female,Northeast,Returning,2023-10-27
C11666,Lisa Stewart,Female,Southeast,Returning,2024-10-09
C11667,Wanda Gomez,Non-binary,West,Loyalty,2023-03-11
C11668,Justin Stone,Male,Online-only,Returning,2025-03-13
C11669,Johnathan White,Male,West,Returning,2025-02-08
C11670,Michael Krause,Male,Northeast,Returning,2022-09-05
C11671,Allison Garrett,Female,Northeast,New,2023-02-22
C11672,Melanie Marsh,Non-binary,Online-only,Loyalty,2026-08-31
C11673,Jennifer Cook,Female,Northeast,Returning,2024-11-29
C11674,Marcia Smith,Female,Southeast,Returning,2023-06-23
C11675,Diane Tyler,Female,Northeast,Returning,2023-11-26
C11676,Jonathon Nguyen,Male,Midwest,Loyalty,2022-09-11
C11677,Gina Peterson,Non-binary,Midwest,Returning,2025-07-26
C11678,Luis Johnson,Male,West,Returning,2023-05-17
C11679,Gary Morgan,Male,Midwest,Returning,2025-05-11
C11680,Sydney Robles,Female,Southeast,New,2025-04-02
C11681,John Burton,Male,West,Returning,2026-03-28
C11682,Kimberly Rogers,Female,Midwest,Loyalty,2025-10-21
C11683,Jennifer Newton,Female,Southeast,New,2026-01-04
C11684,Elizabeth Hardy,Female,Online-only,New,2023-12-07
C11685,Joshua Clark,Male,Southeast,Returning,2025-05-30
C11686,Rebecca Barron,Female,Online-only,Returning,2024-02-01
C11687,Tara Ramirez,Non-binary,Midwest,New,2022-10-18
C11688,Tonya Sims,Non-binary,Online-only,Returning,2026-01-14
C11689,Laura Price,Female,Northeast,Loyalty,2025-01-18
C11690,Sharon Walton,Female,Southeast,Returning,2025-06-28
C11691,Ernest Johnson,Male,Northeast,Returning,2024-04-29
C11692,Kathleen Young,Female,West,New,2024-06-23
C11693,Stephanie Robinson,Non-binary,Southeast,New,2023-11-18
C11694,Ashley Glover,Female,Online-only,Loyalty,2025-10-12
C11695,Susan Wallace,Female,Online-only,Loyalty,2022-10-09
C11696,John Porter,Male,Northeast,Loyalty,2023-06-07
C11697,Thomas Oconnor,Male,Northeast,Returning,2024-10-06
C11698,Kimberly Thomas,Non-binary,Online-only,Returning,2026-02-26
C11699,Rodney Hurley,Male,Southeast,New,2025-05-18
C11700,Brandi Hardy,Female,Online-only,Returning,2024-07-04
C11701,Jennifer Boyd,Non-binary,Northeast,Returning,2022-09-09
C11702,Sarah Mcdaniel,Non-binary,Midwest,Loyalty,2025-01-17
C11703,Brandon Owens,Male,Southeast,Returning,2022-11-09
C11704,Abigail Hopkins,Non-binary,Online-only,Returning,2023-12-03
C11705,Kenneth Collins,Male,West,Returning,2026-03-28
C11706,Frank Lee,Male,Southeast,Returning,2023-10-11
C11707,Emma Alexander,Female,Northeast,Loyalty,2023-02-21
C11708,Chase Hill,Male,West,Loyalty,2022-09-25
C11709,Marcus Palmer,Male,Online-only,Returning,2023-07-01
C11710,Hayley Flores,Female,Northeast,New,2023-03-28
C11711,Michael Campbell,Male,Northeast,Loyalty,2023-08-26
C11712,Charles Austin,Non-binary,West,Returning,2024-01-10
C11713,Scott Anderson,Non-binary,Southeast,New,2024-07-21
C11714,Megan Rodriguez,Female,Southeast,Returning,2022-11-20
C11715,Jeffery White,Male,Northeast,Loyalty,2025-01-20
C11716,Kevin Huff,Male,West,Returning,2025-06-20
C11717,Luis Edwards,Male,Midwest,New,2025-12-09
C11718,Micheal Lambert,Male,Southeast,Returning,2024-10-20
C11719,Valerie Campos,Female,Online-only,Loyalty,2024-07-13
C11720,Carlos Hess,Male,West,Loyalty,2026-05-07
C11721,John Bryant,Male,Northeast,Loyalty,2025-05-29
C11722,Michael Marshall,Male,Online-only,Returning,2023-08-07
C11723,Courtney Callahan,Female,Online-only,Loyalty,2025-02-19
C11724,Thomas Myers,Male,Southeast,New,2025-06-20
C11725,Maurice Mccormick,Male,West,Returning,2026-03-14
C11726,Shawn Johnson,Non-binary,Midwest,Returning,2024-07-27
C11727,Heather Murray,Female,Midwest,Returning,2023-05-10
C11728,Patricia Munoz,Female,Online-only,New,2023-03-07
C11729,Dakota Roth,Non-binary,Southeast,Returning,2025-11-09
C11730,Mark Banks,Non-binary,Southeast,Loyalty,2025-11-02
C11731,Kim Morales,Female,Northeast,Returning,2024-04-28
C11732,Lisa Kelley,Female,West,Returning,2026-07-25
C11733,James Peterson,Male,Midwest,Returning,2025-12-04
C11734,Leslie Mueller,Female,West,Loyalty,2024-05-30
C11735,Richard Stephens,Male,West,Returning,2023-08-13
C11736,Elaine Miller,Non-binary,Northeast,Loyalty,2026-05-24
C11737,Audrey Tucker,Non-binary,Northeast,Returning,2025-01-14
C11738,Joel Peters,Male,Northeast,Returning,2025-12-16
C11739,Christopher Blanchard,Male,Online-only,New,2022-12-13
C11740,Ashley Cervantes,Female,West,Loyalty,2025-10-03
C11741,James Snyder,Male,West,New,2025-04-23
C11742,Ann Montoya,Female,West,Returning,2026-03-21
C11743,Stephanie Fields,Female,Midwest,Returning,2022-09-03
C11744,Dwayne Hernandez,Non-binary,West,New,2024-10-17
C11745,Peter Lane,Non-binary,Southeast,Loyalty,2023-06-15
C11746,Melanie Stewart,Female,Midwest,Returning,2024-12-13
C11747,Thomas Torres,Male,Northeast,New,2026-06-11
C11748,Jessica Haas,Female,Southeast,Returning,2024-01-18
C11749,Brandon Smith,Male,Southeast,New,2026-08-13
C11750,Jared Anderson,Male,Online-only,New,2023-11-06
C11751,Jaclyn Dunn,Female,Northeast,Returning,2022-11-19
C11752,Michael Hoover,Male,Midwest,New,2024-02-09
C11753,Scott Glenn,Male,Southeast,Returning,2023-08-12
C11754,Michael Long,Male,Midwest,Returning,2023-12-11
C11755,Patrick James,Non-binary,Midwest,New,2024-11-06
C11756,Elaine Wells,Non-binary,Southeast,Returning,2023-06-04
C11757,James Middleton,Male,Northeast,New,2026-01-11
C11758,Brittany Bright,Female,Northeast,Loyalty,2025-05-08
C11759,Dennis Jones,Non-binary,West,Returning,2022-09-25
C11760,Mikayla Tucker,Female,Northeast,Returning,2024-06-01
C11761,William Miller,Male,Northeast,Returning,2025-03-28
C11762,Robert Bryant,Non-binary,Midwest,Returning,2025-10-28
C11763,Larry Simmons,Male,West,Returning,2023-05-23
C11764,Katrina Arnold,Female,Northeast,Returning,2024-06-21
C11765,Heather Lopez,Female,Online-only,Loyalty,2025-02-01
C11766,Kenneth Bradford,Male,West,New,2023-08-14
C11767,Jonathan Jenkins,Male,Northeast,Returning,2024-11-08
C11768,Holly Good,Female,Southeast,Returning,2024-12-10
C11769,Michael Wilson,Male,West,Returning,2024-08-06
C11770,Melissa Thomas,Female,Midwest,Loyalty,2025-08-05
C11771,Tonya Terrell,Non-binary,Online-only,Returning,2025-10-14
C11772,Steven Miller,Non-binary,Online-only,Loyalty,2026-03-25
C11773,Ann Kennedy,Female,Midwest,Loyalty,2025-08-20
C11774,Toni Miller,Female,Midwest,Loyalty,2025-03-16
C11775,Rebecca Edwards,Female,Online-only,Returning,2022-11-19
C11776,Greg Osborne,Male,Midwest,Returning,2024-07-18
C11777,Jose Harrison,Male,West,Loyalty,2025-08-09
C11778,Jason Yu,Male,West,Loyalty,2025-11-11
C11779,Donna Johnson,Female,Northeast,Returning,2026-05-12
C11780,Nicole Acosta,Female,West,New,2024-12-04
C11781,Bryan Kennedy,Non-binary,Online-only,Returning,2023-05-07
C11782,Amber Mooney,Female,Southeast,Loyalty,2025-11-26
C11783,Marcus Mitchell,Male,Northeast,New,2023-01-01
C11784,Kathy York,Female,Southeast,New,2023-10-13
C11785,Brandi Campbell,Female,Midwest,Returning,2026-02-06
C11786,Alexis Rodriguez,Female,Northeast,Returning,2023-05-15
C11787,Kevin Hernandez,Male,West,Returning,2024-06-16
C11788,Rhonda Green,Female,West,New,2025-06-22
